DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit
804,127500.0,GnomeBurough,Petalbridge,996.0,6000.0,sqft
805,149900.0,Meadowlands,Shadowmere,1237.0,9525.0,sqft
806,155000.0,Meadowlands,Emberfall,1386.0,13125.0,sqft
807,279500.0,Meadowlands,Sunspire,1149.0,10652.0,sqft
808,128000.0,Meadowlands,Emberfall,820.0,9600.0,sqft
809,500067.0,Meadowlands,Silverglen,,17169.0,sqft
810,409900.0,Meadowlands,Silverglen,1938.0,23303.0,sqft
811,196000.0,Meadowlands,Silverglen,1004.0,5381.0,sqft
812,395192.0,Meadowlands,Silverglen,1492.0,10159.0,sqft
813,140000.0,Meadowlands,Dragonspire,873.0,9200.0,sqft
814,149500.0,Meadowlands,Dragonspire,1157.0,12160.0,sqft
815,151000.0,Meadowlands,Dragonspire,810.0,9750.0,sqft
816,195500.0,Meadowlands,Duskwood,1233.0,9535.0,sqft
817,119000.0,GnomeBurough,Stormwatch,729.0,6000.0,sqft
818,172000.0,Meadowlands,Nighthaven,833.0,9927.0,sqft
819,136000.0,Meadowlands,Dragonspire,830.0,9464.0,sqft
820,320000.0,Meadowlands,Brightforge,2478.0,12376.0,sqft
821,176000.0,Meadowlands,Duskwood,963.0,7875.0,sqft
822,108000.0,GnomeBurough,Starfall,839.0,1680.0,sqft
823,121600.0,Meadowlands,Stormwatch,946.0,4712.0,sqft
824,107400.0,GnomeBurough,Petalbridge,1234.0,537.90837,sqm
825,170000.0,Meadowlands,Duskwood,1056.0,9434.0,sqft
826,195000.0,AetherIsles,Wyverncliff,966.0,4217.0,sqft
827,270000.0,Meadowlands,Sunspire,,-11354.0,sqft
828,145000.0,Meadowlands,Dragonspire,1329.0,11072.0,sqft
829,241000.0,AetherIsles,Wyverncliff,1192.0,8125.0,sqft
830,188000.0,Meadowlands,Crystalhollow,1329.0,9297.0,sqft
831,173000.0,Meadowlands,windwhisper,993.0,2887.0,sqft
832,181000.0,Meadowlands,Duskwood,1288.0,24682.0,sqft
833,145000.0,Meadowlands,Stormhold,1136.0,6292.0,sqft
834,135500.0,Meadowlands,Dragonspire,753.0,9750.0,sqft
835,237000.0,Meadowlands,Sunspire,1534.0,11250.0,sqft
836,137500.0,Meadowlands,Shadowmere,,10012.0,sqft
837,582933.0,Meadowlands,Silverglen,2170.0,13891.0,sqft
838,159000.0,Meadowlands,Dragonspire,966.0,8000.0,sqft
839,248500.0,Meadowlands,Silverglen,1119.0,6472.0,sqft
839,248500.0,Meadowlands,Silverglen,1119.0,6472.0,sqft
840,93850.0,GnomeBurough,Mystvale,590.0,6291.0,sqft
841,250000.0,Meadowlands,Wyverncliff,1520.0,9605.0,sqft
842,133000.0,GnomeBurough,Stormwatch,1209.0,6120.0,sqft
843,115000.0,Meadowlands,Emberfall,684.0,8450.0,sqft
844,145000.0,Meadowlands,Emberfall,763.0,953.649295,sqm
845,176500.0,Meadowlands,Dragonspire,1087.0,11029.0,sqft
846,115000.0,GnomeBurough,Stormwatch,1033.0,6240.0,sqft
847,172500.0,Meadowlands,Ravenstone,1109.0,9802.0,sqft
848,210000.0,Meadowlands,Crystalhollow,1136.0,9928.0,sqft
849,108000.0,Meadowlands,Shadowmere,,9084.0,sqft
850,191000.0,Meadowlands,Sunspire,1380.0,9316.0,sqft
851,137500.0,Meadowlands,Cloudrest,811.0,2280.0,sqft
852,127000.0,GnomeBurough,Stormwatch,988.0,8635.0,sqft
853,148800.0,Meadowlands,Dragonspire,861.0,10710.0,sqft
854,228500.0,Meadowlands,Crystalhollow,1299.0,9990.0,sqft
855,156000.0,Meadowlands,Sunspire,761.0,13568.0,sqft
856,479069.0,Meadowlands,Silverglen,,13891.0,sqft
857,122000.0,Meadowlands,Sunspire,745.0,10356.0,sqft
858,186500.0,AetherIsles,Wyverncliff,1194.0,8125.0,sqft
859,125500.0,GnomeBurough,Mystvale,887.0,5436.0,sqft
860,103500.0,GnomeBurough,Petalbridge,1495.0,10307.0,sqft
861,345474.0,Meadowlands,Silverglen,1632.0,1331.578699,sqm
862,421250.0,Meadowlands,Silverglen,2037.0,16900.0,sqft
863,194500.0,Meadowlands,Brightforge,1341.0,9453.0,sqft
864,131000.0,Meadowlands,Stormhold,1126.0,10164.0,sqft
865,114000.0,GnomeBurough,Petalbridge,947.0,4571.0,sqft
866,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft
867,470000.0,Meadowlands,Riverbend,1538.0,18261.0,sqft
868,305000.0,Meadowlands,Ravenstone,1739.0,12244.0,sqft
869,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft
870,105500.0,GnomeBurough,Starfall,839.0,2760.0,sqft
871,85500.0,GnomeBurough,Wolfsbane,839.0,1504.0,sqft
872,232600.0,AetherIsles,Wyverncliff,1145.0,11216.0,sqft
873,162500.0,GnomeBurough,Oakenshade,916.0,3907.0,sqft
874,115000.0,GnomeBurough,Wolfsbane,1003.0,2665.0,sqft
875,423000.0,Meadowlands,Wyverncliff,1613.0,20896.0,sqft
876,179781.0,Meadowlands,Ravenstone,933.0,9803.0,sqft
877,141000.0,Meadowlands,Dragonspire,1126.0,8814.0,sqft
878,154000.0,Meadowlands,Dragonspire,,11000.0,sqft
879,173500.0,Meadowlands,Sunspire,1135.0,8633.0,sqft
880,259500.0,Meadowlands,Thornfield,1784.0,7259.0,sqft
881,124000.0,GnomeBurough,Petalbridge,1346.0,9000.0,sqft
882,192000.0,Meadowlands,Duskwood,1259.0,9042.0,sqft
883,230000.0,Meadowlands,Nighthaven,1759.0,13774.0,sqft
884,236000.0,Meadowlands,Duskwood,1735.0,8795.0,sqft
885,172500.0,Meadowlands,Emberfall,1476.0,13650.0,sqft
886,195000.0,Meadowlands,Nighthaven,1561.0,12046.0,sqft
887,159000.0,Meadowlands,Dragonspire,1064.0,13300.0,sqft
888,187500.0,Meadowlands,Dragonspire,1117.0,10573.0,sqft
889,136500.0,Meadowlands,Dragonspire,807.0,10659.0,sqft
890,230000.0,Meadowlands,Thornfield,1393.0,14115.0,sqft
891,144000.0,Meadowlands,Dragonspire,1172.0,11344.0,sqft
892,85000.0,Meadowlands,Shadowmere,612.0,8777.0,sqft
893,134500.0,Meadowlands,Emberfall,725.0,-8398.0,sqft
894,135000.0,Meadowlands,Shadowmere,945.0,17140.0,sqft
895,151400.0,GnomeBurough,Wolfsbane,,3964.0,sqft
896,119000.0,Meadowlands,Dragonspires,1196.0,8512.0,sqft
897,187500.0,Meadowlands,Nighthaven,1132.0,14115.0,sqft
898,160000.0,Meadowlands,Sunspire,776.0,9720.0,sqft
899,410000.0,Meadowlands,Glimmerwood,2367.0,10557.0,sqft
900,144750.0,Meadowlands,Dragonspire,1389.0,7570.0,sqft
901,222000.0,Meadowlands,Sunspire,1355.0,9930.0,sqft
902,235000.0,Meadowlands,Shadowmere,1621.0,13728.0,sqft
903,256000.0,GnomeBurough,Petalbridge,2147.0,10440.0,sqft
904,130500.0,Meadowlands,Emberfall,1137.0,13517.0,sqft
905,140000.0,Meadowlands,Dragonspire,690.0,8400.0,sqft
906,150750.0,Meadowlands,Dragonspire,1020.0,7388.0,sqft
907,139600.0,Meadowlands,Shadowmere,1333.0,13680.0,sqft
908,259000.0,Meadowlands,Silverglen,1401.0,14122.0,sqft
909,235000.0,Meadowlands,Glimmerwood,1349.0,11949.0,sqft
910,350000.0,Meadowlands,Glimmerwood,1543.0,11675.0,sqft
911,123900.0,GnomeBurough,Oakenshade,803.0,1782.0,sqft
912,163000.0,Meadowlands,Dragonspire,969.0,9120.0,sqft
913,392500.0,GnomeBurough,Thornfield,1270.0,5587.0,sqft
914,213000.0,Meadowlands,Silverglen,1044.0,6904.0,sqft
915,113000.0,Meadowlands,Shadowmere,1143.0,8741.0,sqft
916,121000.0,Meadowlands,Shadowmere,979.0,11388.0,sqft
917,119500.0,GnomeBurough,Starfall,1001.0,1680.0,sqft
918,188500.0,Meadowlands,Duskwood,860.0,16219.0,sqft
919,245700.0,Meadowlands,Silverglen,1241.0,9926.0,sqft
920,170000.0,Meadowlands,Duskwood,1285.0,13041.0,sqft
921,270000.0,Meadowlands,Windwhisper,1140.0,20062.0,sqft
922,275000.0,Meadowlands,Silverglen,1464.0,10927.0,sqft
923,260000.0,Meadowlands,Riverbend,1176.0,16158.0,sqft
924,87000.0,GnomeBurough,petalbridge,646.0,4388.0,sqft
925,141000.0,Meadowlands,Dragonspire,719.0,8760.0,sqft
926,225000.0,Meadowlands,Brightforge,1725.0,13474.0,sqft
927,183000.0,Meadowlands,Sunspire,1261.0,7226.0,sqft
927,183000.0,Meadowlands,Sunspire,1261.0,7226.0,sqft
928,138000.0,Meadowlands,Dragonspire,1015.0,8064.0,sqft
929,142000.0,Meadowlands,Dragonspire,679.0,15428.0,sqft
930,172785.0,Meadowlands,Duskwood,1119.0,15578.0,sqft
931,255000.0,Meadowlands,Wyverncliff,1258.0,13501.0,sqft
932,177000.0,AetherIsles,Wyverncliff,1209.0,2117.0,sqft
933,185000.0,Meadowlands,Nighthaven,,9120.0,sqft
934,180500.0,Meadowlands,Duskwood,1109.0,11851.0,sqft
935,128500.0,Meadowlands,Dragonspire,871.0,8064.0,sqft
936,149000.0,GnomeBurough,Stormwatch,1212.0,6240.0,sqft
937,165000.0,Meadowlands,Emberfall,1364.0,15400.0,sqft
938,362500.0,Meadowlands,Glimmerwood,1806.0,13143.0,sqft
939,139000.0,Meadowlands,Dragonspire,812.0,8176.0,sqft
940,173000.0,Meadowlands,Duskwood,897.0,9248.0,sqft
941,174000.0,Meadowlands,Duskwood,,11911.0,sqft
942,126500.0,Meadowlands,Crystalhollow,672.0,10172.0,sqft
943,167000.0,Meadowlands,Duskwood,1056.0,9734.0,sqft
944,336860.0,Meadowlands,Silverglen,1435.0,10110.0,sqft
945,201000.0,Meadowlands,Crystalhollow,1199.0,9196.0,sqft
946,235000.0,Meadowlands,Sunspire,1434.0,10316.0,sqft
947,214000.0,Meadowlands,Sunspire,1181.0,9135.0,sqft
948,280000.0,Meadowlands,Windwhisper,1179.0,70761.0,sqft
949,110000.0,Meadowlands,Shadowmere,919.0,12354.0,sqft
950,330000.0,GnomeBurough,Moonglade,1155.0,9763.0,sqft
951,138500.0,Meadowlands,Brightforge,1111.0,14235.0,sqft
952,34900.0,ArcaneMarket,Mystvale,553.0,7879.0,sqft
953,139500.0,GnomeBurough,Petalbridge,1251.0,9142.0,sqft
954,159500.0,Meadowlands,Shadowmere,1096.0,7950.0,sqft
955,285000.0,Meadowlands,Silverglen,1826.0,11999.0,sqft
956,136870.0,Meadowlands,Dragonspire,859.0,7590.0,sqft
957,125200.0,Meadowlands,Shadowmere,843.0,6305.0,sqft
958,91000.0,GnomeBurough,Mystvale,828.0,9786.0,sqft
959,124000.0,Meadowlands,Emberfall,701.0,8020.0,sqft
960,76500.0,Meadowlands,Dragonspire,664.0,7038.0,sqft
961,80000.0,GnomeBurough,Petalbridge,,7404.0,sqft
962,333168.0,Meadowlands,Glimmerwood,1999.0,14774.0,sqft
963,153575.0,Meadowlands,Stormwatch,1073.0,8730.0,sqft
964,130000.0,GnomeBurough,Petalbridge,1807.0,9600.0,sqft
965,133000.0,Meadowlands,Emberfall,799.0,7500.0,sqft
966,165500.0,Meadowlands,Crystalhollow,853.0,9101.0,sqft
967,163500.0,Meadowlands,Thornfield,741.0,13360.0,sqft
968,278000.0,Meadowlands,Windwhisper,1407.0,20355.0,sqft
969,166000.0,AetherIsles,Wyverncliff,885.0,3523.0,sqft
970,137250.0,Meadowlands,Emberfall,664.0,7832.0,sqft
971,174900.0,Meadowlands,Dragonspire,896.0,9020.0,sqft
972,85000.0,GnomeBurough,Wolfsbane,855.0,2592.0,sqft
973,118000.0,Meadowlands,Shadowmere,1107.0,12108.0,sqft
974,178000.0,Meadowlands,Nighthaven,1436.0,12090.0,sqft
975,228500.0,Meadowlands,Brightforge,1401.0,23920.0,sqft
976,75000.0,ArcaneMarket,Mystvale,439.0,10200.0,sqft
977,170000.0,Meadowlands,Verdantia,943.0,3876.0,sqft
978,126000.0,GnomeBurough,Mystvale,1273.0,6000.0,sqft
979,39300.0,Meadowlands,Stormwatch,256.0,464.515,sqm
980,198500.0,Meadowlands,Shadowmere,1478.0,7301.0,sqft
981,98000.0,GnomeBurough,Wolfsbane,839.0,1477.0,sqft
982,102000.0,GnomeBurough,Stormwatch,758.0,6180.0,sqft
983,184000.0,Meadowlands,Dragonspire,1137.0,694.171216,sqm
984,136500.0,Meadowlands,Dragonspire,904.0,8856.0,sqft
985,82375.0,GnomeBurough,Mystvale,1033.0,10320.0,sqft
986,96000.0,Meadowlands,Shadowmere,1047.0,7550.0,sqft
987,113500.0,GnomeBurough,Starfall,839.0,2205.0,sqft
988,162000.0,Meadowlands,Duskwood,,7750.0,sqft
989,239000.0,Meadowlands,Ravenstone,1208.0,10991.0,sqft
990,112000.0,Meadowlands,Emberfall,1089.0,25339.0,sqft
991,157500.0,Meadowlands,Emberfall,843.0,13014.0,sqft
992,252000.0,Meadowlands,Glimmerwood,1834.0,10790.0,sqft
993,308030.0,Meadowlands,Shadowmere,1159.0,17485.0,sqft
994,224500.0,Meadowlands,Brightforge,1107.0,9069.0,sqft
995,109000.0,Meadowlands,Stormwatch,627.0,11672.0,sqft
996,139000.0,GnomeBurough,Mystvale,1259.0,9060.0,sqft
997,149500.0,Meadowlands,Dragonspire,759.0,9240.0,sqft
998,149900.0,Meadowlands,Emberfall,795.0,8014.0,sqft
999,199500.0,Meadowlands,Thornfield,1237.0,12320.0,sqft
1000,141000.0,Meadowlands,Duskwood,664.0,19138.0,sqft
1001,246990.0,Meadowlands,Dreamweaver,1162.0,-2938.0,sqft
1002,219500.0,Meadowlands,Thornfield,1338.0,13125.0,sqft
1003,252000.0,Meadowlands,Silverglen,1244.0,16163.0,sqft
1004,148000.0,Meadowlands,Emberfall,875.0,15312.0,sqft
1005,160000.0,Meadowlands,Thornfield,1006.0,9600.0,sqft
1006,50138.0,ArcaneMarket,Mystvale,732.0,8712.0,sqft
1007,301500.0,Meadowlands,Glimmerwood,1528.0,14303.0,sqft
1008,334000.0,Meadowlands,Glimmerwood,2173.0,11025.0,sqft
1009,220000.0,Meadowlands,Ravenstone,996.0,6853.0,sqft
1010,176000.0,Meadowlands,Dragonspire,1022.0,12285.0,sqft
1011,80400.0,GnomeBurough,Petalbridge,1418.0,4800.0,sqft
1012,139900.0,GnomeBurough,Petalbridge,1098.0,6451.0,sqft
1013,184000.0,Meadowlands,Duskwood,1146.0,15384.0,sqft
1014,114900.0,CitadelQuarter,Stormhold,1292.0,6048.0,sqft
1015,134500.0,Meadowlands,Dragonspire,768.0,10205.0,sqft
1016,85000.0,GnomeBurough,Mystvale,583.0,10320.0,sqft
1017,228950.0,Meadowlands,Ravenstone,1373.0,164660.0,sqft
1018,153500.0,Meadowlands,Crystalhollow,775.0,9129.0,sqft
1019,184000.0,GnomeBurough,Petalbridge,1919.0,10800.0,sqft
1020,187000.0,Meadowlands,Dragonspire,1423.0,9760.0,sqft
1021,220000.0,Meadowlands,Sunspire,1233.0,8814.0,sqft
1022,136000.0,GnomeBurough,Petalbridge,,8520.0,sqft
1023,161000.0,Meadowlands,Nighthaven,931.0,13068.0,sqft
1024,209000.0,Meadowlands,Crystalhollow,1146.0,9116.0,sqft
1025,200000.0,GnomeBurough,Petalbridge,1741.0,7755.0,sqft
1026,385000.0,Meadowlands,Silverglen,1603.0,14803.0,sqft
1027,164500.0,AetherIsles,Wyverncliff,941.0,3951.0,sqft
1028,167240.0,Meadowlands,Dreamweaver,959.0,3010.0,sqft
1029,193000.0,Meadowlands,Sunspire,1096.0,8685.0,sqft
1030,492000.0,Meadowlands,Silverglen,2043.0,13641.0,sqft
1031,187687.0,Meadowlands,Dreamweaver,958.0,3710.0,sqft
1032,158000.0,Meadowlands,Nighthaven,917.0,11050.0,sqft
1033,252000.0,Meadowlands,Wyverncliff,1510.0,12447.0,sqft
1034,129000.0,GnomeBurough,Petalbridge,1256.0,11851.0,sqft
1035,165000.0,AetherIsles,Wyverncliff,1063.0,2651.0,sqft
1036,93500.0,Meadowlands,Dragonspire,,8544.0,sqft
1037,320000.0,Meadowlands,Silverglen,1730.0,13650.0,sqft
1038,402000.0,Meadowlands,Glimmerwood,1883.0,46589.0,sqft
1039,192500.0,Meadowlands,Sunspire,1366.0,14006.0,sqft
1040,166000.0,Meadowlands,Duskwood,915.0,7250.0,sqft
1041,240050.0,Meadowlands,Nighthaven,1854.0,8000.0,sqft
1042,147900.0,Meadowlands,Sunspire,843.0,16561.0,sqft
1043,184900.0,Meadowlands,Brightforge,923.0,10083.0,sqft
1044,315000.0,Meadowlands,Glimmerwood,2023.0,9200.0,sqft
1045,185900.0,Meadowlands,Dragonspire,1203.0,8800.0,sqft
1046,240.9,AetherIsles,Wyverncliff,1449.0,0.07,sqft
1047,165000.0,AetherIsles,Wyverncliff,923.0,3180.0,sqft
1048,237000.0,Meadowlands,Sunspire,1562.0,9473.0,sqft
1049,126000.0,Meadowlands,Dragonspire,1199.0,8668.0,sqft
1050,120000.0,GnomeBurough,Petalbridge,909.0,6000.0,sqft
1051,250000.0,Meadowlands,Ravenstone,1933.0,11170.0,sqft
1052,270000.0,Meadowlands,Mossheart,1149.0,9549.0,sqft
1053,300000.0,AetherIsles,Wyverncliff,1259.0,4765.0,sqft
1054,107500.0,Meadowlands,Dragonspire,636.0,7200.0,sqft
1055,127000.0,Meadowlands,Dragonspire,880.0,7700.0,sqft
1056,156000.0,Meadowlands,Duskwood,1099.0,7750.0,sqft
1057,150000.0,Meadowlands,Brightforge,1015.0,837.892157,sqm
1058,97500.0,GnomeBurough,Petalbridge,1433.0,5852.0,sqft
1059,163000.0,Meadowlands,Brightforge,1292.0,8480.0,sqft
1060,170000.0,Meadowlands,Crystalhollow,1068.0,10010.0,sqft
1061,285000.0,AetherIsles,Wyverncliff,,4538.0,sqft
1061,285000.0,AetherIsles,Wyverncliff,,4538.0,sqft
1062,122250.0,GnomeBurough,Petalbridge,1338.0,7308.0,sqft
1063,138000.0,Meadowlands,Sunspire,761.0,8072.0,sqft
1064,98000.0,Meadowlands,Shadowmere,664.0,5604.0,sqft
1065,137000.0,Meadowlands,Stormwatch,,4960.0,sqft
1066,152500.0,Meadowlands,Dragonspire,1174.0,11419.0,sqft
1067,137500.0,GnomeBurough,Stormwatch,1163.0,6120.0,sqft
1068,160000.0,Meadowlands,Duskwood,1303.0,10147.0,sqft
1069,120000.0,Meadowlands,Cloudrest,643.0,2280.0,sqft
1070,171000.0,Meadowlands,Dragonspire,1319.0,9247.0,sqft
1071,267000.0,Meadowlands,Sunspire,1886.0,16226.0,sqft
1072,139000.0,Meadowlands,Dragonspire,1029.0,7560.0,sqft
1073,167840.0,Meadowlands,Sunspire,1023.0,774.253602,sqm
1074,85000.0,GnomeBurough,Mystvale,493.0,7030.0,sqft
1075,150000.0,Meadowlands,Emberfall,,11136.0,sqft
1076,274000.0,Meadowlands,Sunspire,1497.0,9720.0,sqft
1077,178000.0,Meadowlands,Duskwood,1032.0,8174.0,sqft
1078,132000.0,GnomeBurough,Petalbridge,1101.0,9600.0,sqft
1079,159900.0,GnomeBurough,Petalbridge,1199.0,12900.0,sqft
1080,132500.0,Meadowlands,Emberfall,,7758.0,sqft
1081,185000.0,Meadowlands,Duskwood,1321.0,10141.0,sqft
1082,99900.0,Meadowlands,Petalbridge,609.0,5470.0,sqft
1083,220000.0,Meadowlands,Sunspire,1163.0,15750.0,sqft
1084,143000.0,Meadowlands,Crystalhollow,1255.0,25000.0,sqft
1085,204900.0,Meadowlands,Sunspire,1152.0,8990.0,sqft
1086,130000.0,Meadowlands,Crystalhollow,672.0,9858.0,sqft
1086,130000.0,Meadowlands,Crystalhollow,672.0,9858.0,sqft
1087,340000.0,Meadowlands,Glimmerwood,1884.0,16545.0,sqft
1088,109900.0,Meadowlands,Dragonspire,799.0,7200.0,sqft
1089,180500.0,Meadowlands,Dragonspire,1096.0,10175.0,sqft
1090,105000.0,Meadowlands,Dragonspire,757.0,7898.0,sqft
1091,191000.0,Meadowlands,Sunspire,1301.0,9337.0,sqft
1092,115000.0,Meadowlands,Stormhold,1260.0,10480.0,sqft
1093,217000.0,Meadowlands,Sunspire,1149.0,9236.0,sqft
1094,124500.0,GnomeBurough,Petalbridge,1044.0,3600.0,sqft
1095,180000.0,Meadowlands,Ravenstone,966.0,18265.0,sqft
1096,181000.0,Meadowlands,Dreamweaver,1156.0,3182.0,sqft
1097,153000.0,Meadowlands,Dragonspire,1063.0,8750.0,sqft
1098,195000.0,Meadowlands,Windwhisper,1263.0,11500.0,sqft
1099,167000.0,Meadowlands,Sunspire,1181.0,9045.0,sqft
1100,320000.0,Meadowlands,Duskwood,1893.0,19378.0,sqft
1101,84000.0,Meadowlands,Shadowmere,649.0,1068.3845,sqm
1102,214500.0,Meadowlands,Stormwatch,1641.0,11888.0,sqft
1103,170440.0,Meadowlands,Duskwood,1119.0,10237.0,sqft
1104,141500.0,Meadowlands,Dragonspire,687.0,7436.0,sqft
1105,90000.0,Meadowlands,Stormwatch,1012.0,8550.0,sqft
1106,138500.0,Meadowlands,Dragonspire,809.0,8400.0,sqft
1107,140000.0,Meadowlands,Shadowmere,933.0,9170.0,sqft
1108,184500.0,Meadowlands,Duskwood,1056.0,13300.0,sqft
1109,157000.0,Meadowlands,Dragonspire,963.0,10920.0,sqft
1110,207500.0,Meadowlands,Silverglen,1010.0,5063.0,sqft
1111,197600.0,Meadowlands,Dragonspire,1893.0,9724.0,sqft
1112,148000.0,Meadowlands,Emberfall,888.0,11782.0,sqft
1113,110000.0,GnomeBurough,Stormwatch,1018.0,568.56636,sqm
1114,199000.0,Meadowlands,Wyverncliff,1156.0,10936.0,sqft
1115,110000.0,Meadowlands,Dragonspire,659.0,7340.0,sqft
1116,206580.0,Meadowlands,Duskwood,1173.0,10936.0,sqft
1117,199900.0,AetherIsles,Wyverncliff,954.0,4274.0,sqft
1118,81300.0,GnomeBurough,Stormwatch,621.0,6120.0,sqft
1119,174000.0,Meadowlands,Nighthaven,987.0,10960.0,sqft
1120,233230.0,Meadowlands,Sunspire,1476.0,15611.0,sqft
1121,143000.0,Meadowlands,Dragonspire,1206.0,9600.0,sqft
1122,93500.0,GnomeBurough,Petalbridge,959.0,5976.0,sqft
1123,130000.0,Meadowlands,Crystalhollow,672.0,6953.0,sqft
1124,135000.0,Meadowlands,Crystalhollow,906.0,11000.0,sqft
1125,155835.0,Meadowlands,Sunspire,1119.0,11103.0,sqft
1126,157500.0,Meadowlands,Dragonspire,1136.0,17600.0,sqft
1127,110000.0,Meadowlands,Dragonspire,1366.0,11475.0,sqft
1128,89500.0,GnomeBurough,Starfall,759.0,1680.0,sqft
1129,213500.0,Meadowlands,Riverbend,1029.0,4920.0,sqft
1130,321000.0,Meadowlands,Glimmerwood,1918.0,10236.0,sqft
1131,149500.0,GnomeBurough,Petalbridge,1509.0,8094.0,sqft
1132,147000.0,Meadowlands,Emberfall,811.0,12712.0,sqft
1133,188500.0,Meadowlands,Duskwood,1101.0,7795.0,sqft
1134,72000.0,GnomeBurough,Mystvale,629.0,9000.0,sqft
1135,177594.0,Meadowlands,Duskwood,1119.0,7713.0,sqft
1136,165000.0,Meadowlands,Dragonspire,1520.0,9500.0,sqft
1137,200000.0,AetherIsles,Wyverncliff,1303.0,8314.0,sqft
1138,159000.0,Meadowlands,Brightforge,936.0,9605.0,sqft
1139,84900.0,Meadowlands,Shadowmere,,11100.0,sqft
1140,148000.0,Meadowlands,Petalbridge,1179.0,10800.0,sqft
1141,133000.0,CitadelQuarter,Dragonspire,589.0,4058.0,sqft
1142,217000.0,Meadowlands,Thornfield,1737.0,21000.0,sqft
1143,169990.0,Meadowlands,Duskwood,1012.0,10237.0,sqft
1144,112500.0,Meadowlands,Petalbridge,710.0,15783.0,sqft
1145,141500.0,Meadowlands,Dragonspire,1028.0,891.8688,sqm
1146,457347.0,Meadowlands,Riverbend,2152.0,16023.0,sqft
1147,147000.0,Meadowlands,Crystalhollow,861.0,8402.0,sqft
1148,119000.0,GnomeBurough,Stormwatch,695.0,6000.0,sqft
1149,315750.0,Meadowlands,Glimmerwood,,11787.0,sqft
1150,169500.0,GnomeBurough,Mystvale,1398.0,7758.0,sqft
1151,127000.0,Meadowlands,Stormhold,1300.0,5000.0,sqft
1152,225000.0,Meadowlands,Duskwood,1525.0,10762.0,sqft
1153,207500.0,AetherIsles,Wyverncliff,1329.0,8791.0,sqft
1154,139000.0,GnomeBurough,Petalbridge,1270.0,10800.0,sqft
1155,179900.0,GnomeBurough,Petalbridge,1495.0,9928.0,sqft
1156,165000.0,Meadowlands,Windwhisper,1593.0,15584.0,sqft
1157,120000.0,Meadowlands,Dragonspire,,7535.0,sqft
1158,98600.0,Meadowlands,Dragonspire,949.0,8500.0,sqft
1159,112000.0,Meadowlands,Petalbridge,1007.0,7000.0,sqft
1160,200141.0,Meadowlands,Sunspire,1012.0,11175.0,sqft
1161,214000.0,Meadowlands,Silverglen,1180.0,10171.0,sqft
1162,207500.0,AetherIsles,Wyverncliff,1192.0,5330.0,sqft
1163,270000.0,AetherIsles,Wyverncliff,1506.0,9000.0,sqft
1164,256000.0,Meadowlands,Windwhisper,1279.0,53227.0,sqft
1165,316600.0,Meadowlands,Brightforge,1639.0,12327.0,sqft
1166,189500.0,Meadowlands,Duskwood,1253.0,7984.0,sqft
1167,213000.0,Meadowlands,Duskwood,1527.0,8396.0,sqft
1168,172000.0,Meadowlands,Dragonspire,958.0,12700.0,sqft
1169,168500.0,AetherIsles,Wyverncliff,1163.0,2117.0,sqft
1170,197000.0,AetherIsles,Wyverncliff,1212.0,8125.0,sqft
1171,164900.0,GnomeBurough,Stormwatch,1286.0,6000.0,sqft
1172,125000.0,Meadowlands,Petalbridge,829.0,10230.0,sqft
1173,264500.0,AetherIsles,Wyverncliff,1412.0,8125.0,sqft
1174,110000.0,Meadowlands,Thornfield,1056.0,9260.0,sqft
1175,92900.0,Meadowlands,Dragonspire,799.0,8544.0,sqft
1176,270000.0,Meadowlands,Riverbend,2066.0,13108.0,sqft
1177,169000.0,Meadowlands,Dragonspire,1382.0,11765.0,sqft
1178,135000.0,Meadowlands,Nighthaven,1273.0,9246.0,sqft
1179,146000.0,AetherIsles,Wyverncliff,1070.0,3180.0,sqft
1180,158500.0,Meadowlands,Dragonspire,964.0,9600.0,sqft
1181,120000.0,Meadowlands,Emberfall,825.0,9981.0,sqft
1182,234000.0,Meadowlands,Thornfield,1599.0,10918.0,sqft
1183,283463.0,Meadowlands,Ravenstone,1366.0,15306.0,sqft
1184,156500.0,Meadowlands,Dragonspire,1059.0,8000.0,sqft
1185,170000.0,Meadowlands,Thornfield,1292.0,17871.0,sqft
1186,301600.0,Meadowlands,Dragonspire,,21281.0,sqft
1187,342000.0,Meadowlands,Silverglen,2273.0,13069.0,sqft
1188,174500.0,Meadowlands,Thornfield,1203.0,12000.0,sqft
1189,132000.0,GnomeBurough,Stormwatch,1016.0,6240.0,sqft
1190,134432.0,Meadowlands,Windwhisper,1221.0,17120.0,sqft
1191,137000.0,Meadowlands,Dragonspire,775.0,11425.0,sqft
1192,336000.0,Meadowlands,Glimmerwood,2009.0,12203.0,sqft
1193,424870.0,Meadowlands,Sunspire,2175.0,9965.0,sqft
1194,134000.0,Meadowlands,emberfall,931.0,8250.0,sqft
1195,175000.0,Meadowlands,Duskwood,1112.0,21872.0,sqft
1196,355000.0,Meadowlands,Riverbend,1923.0,13543.0,sqft
1197,204000.0,Meadowlands,Ravenstone,1720.0,9839.0,sqft
1198,255500.0,Meadowlands,Silverglen,1320.0,11146.0,sqft
1199,112500.0,GnomeBurough,Petalbridge,713.0,6000.0,sqft
