DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit
882,192000.0,Meadowlands,duskwood,1259.0,9042.0,sqft
883,230000.0,Meadowlands,nighthaven,1759.0,13774.0,sqft
884,236000.0,Meadowlands,duskwood,1735.0,8795.0,sqft
885,172500.0,Meadowlands,emberfall,1476.0,13650.0,sqft
886,195000.0,Meadowlands,nighthaven,1561.0,12046.0,sqft
887,159000.0,Meadowlands,dragonspire,1064.0,13300.0,sqft
888,187500.0,Meadowlands,dragonspire,1117.0,10573.0,sqft
889,136500.0,Meadowlands,dragonspire,807.0,10659.0,sqft
890,230000.0,Meadowlands,thornfield,1393.0,14115.0,sqft
891,144000.0,Meadowlands,dragonspire,1172.0,11344.0,sqft
892,85000.0,Meadowlands,shadowmere,612.0,8777.0,sqft
894,135000.0,Meadowlands,shadowmere,945.0,17140.0,sqft
896,119000.0,Meadowlands,dragonspire,1196.0,8512.0,sqft
897,187500.0,Meadowlands,nighthaven,1132.0,14115.0,sqft
898,160000.0,Meadowlands,sunspire,776.0,9720.0,sqft
899,410000.0,Meadowlands,glimmerwood,2367.0,10557.0,sqft
900,144750.0,Meadowlands,dragonspire,1389.0,7570.0,sqft
901,222000.0,Meadowlands,sunspire,1355.0,9930.0,sqft
902,235000.0,Meadowlands,shadowmere,1621.0,13728.0,sqft
903,256000.0,GnomeBurough,petalbridge,2147.0,10440.0,sqft
904,130500.0,Meadowlands,emberfall,1137.0,13517.0,sqft
905,140000.0,Meadowlands,dragonspire,690.0,8400.0,sqft
906,150750.0,Meadowlands,dragonspire,1020.0,7388.0,sqft
907,139600.0,Meadowlands,shadowmere,1333.0,13680.0,sqft
908,259000.0,Meadowlands,silverglen,1401.0,14122.0,sqft
909,235000.0,Meadowlands,glimmerwood,1349.0,11949.0,sqft
910,350000.0,Meadowlands,glimmerwood,1543.0,11675.0,sqft
911,123900.0,GnomeBurough,oakenshade,803.0,1782.0,sqft
912,163000.0,Meadowlands,dragonspire,969.0,9120.0,sqft
913,392500.0,GnomeBurough,thornfield,1270.0,5587.0,sqft
914,213000.0,Meadowlands,silverglen,1044.0,6904.0,sqft
915,113000.0,Meadowlands,shadowmere,1143.0,8741.0,sqft
916,121000.0,Meadowlands,shadowmere,979.0,11388.0,sqft
917,119500.0,GnomeBurough,starfall,1001.0,1680.0,sqft
918,188500.0,Meadowlands,duskwood,860.0,16219.0,sqft
919,245700.0,Meadowlands,silverglen,1241.0,9926.0,sqft
920,170000.0,Meadowlands,duskwood,1285.0,13041.0,sqft
921,270000.0,Meadowlands,windwhisper,1140.0,20062.0,sqft
922,275000.0,Meadowlands,silverglen,1464.0,10927.0,sqft
923,260000.0,Meadowlands,riverbend,1176.0,16158.0,sqft
924,87000.0,GnomeBurough,petalbridge,646.0,4388.0,sqft
925,141000.0,Meadowlands,dragonspire,719.0,8760.0,sqft
926,225000.0,Meadowlands,brightforge,1725.0,13474.0,sqft
927,183000.0,Meadowlands,sunspire,1261.0,7226.0,sqft
928,138000.0,Meadowlands,dragonspire,1015.0,8064.0,sqft
929,142000.0,Meadowlands,dragonspire,679.0,15428.0,sqft
930,172785.0,Meadowlands,duskwood,1119.0,15578.0,sqft
931,255000.0,Meadowlands,wyverncliff,1258.0,13501.0,sqft
932,177000.0,AetherIsles,wyverncliff,1209.0,2117.0,sqft
934,180500.0,Meadowlands,duskwood,1109.0,11851.0,sqft
935,128500.0,Meadowlands,dragonspire,871.0,8064.0,sqft
936,149000.0,GnomeBurough,stormwatch,1212.0,6240.0,sqft
937,165000.0,Meadowlands,emberfall,1364.0,15400.0,sqft
938,362500.0,Meadowlands,glimmerwood,1806.0,13143.0,sqft
939,139000.0,Meadowlands,dragonspire,812.0,8176.0,sqft
940,173000.0,Meadowlands,duskwood,897.0,9248.0,sqft
942,126500.0,Meadowlands,crystalhollow,672.0,10172.0,sqft
943,167000.0,Meadowlands,duskwood,1056.0,9734.0,sqft
944,336860.0,Meadowlands,silverglen,1435.0,10110.0,sqft
945,201000.0,Meadowlands,crystalhollow,1199.0,9196.0,sqft
946,235000.0,Meadowlands,sunspire,1434.0,10316.0,sqft
947,214000.0,Meadowlands,sunspire,1181.0,9135.0,sqft
948,280000.0,Meadowlands,windwhisper,1179.0,70761.0,sqft
949,110000.0,Meadowlands,shadowmere,919.0,12354.0,sqft
950,330000.0,GnomeBurough,moonglade,1155.0,9763.0,sqft
951,138500.0,Meadowlands,brightforge,1111.0,14235.0,sqft
952,34900.0,ArcaneMarket,mystvale,553.0,7879.0,sqft
953,139500.0,GnomeBurough,petalbridge,1251.0,9142.0,sqft
954,159500.0,Meadowlands,shadowmere,1096.0,7950.0,sqft
955,285000.0,Meadowlands,silverglen,1826.0,11999.0,sqft
956,136870.0,Meadowlands,dragonspire,859.0,7590.0,sqft
957,125200.0,Meadowlands,shadowmere,843.0,6305.0,sqft
958,91000.0,GnomeBurough,mystvale,828.0,9786.0,sqft
959,124000.0,Meadowlands,emberfall,701.0,8020.0,sqft
960,76500.0,Meadowlands,dragonspire,664.0,7038.0,sqft
962,333168.0,Meadowlands,glimmerwood,1999.0,14774.0,sqft
963,153575.0,Meadowlands,stormwatch,1073.0,8730.0,sqft
964,130000.0,GnomeBurough,petalbridge,1807.0,9600.0,sqft
965,133000.0,Meadowlands,emberfall,799.0,7500.0,sqft
966,165500.0,Meadowlands,crystalhollow,853.0,9101.0,sqft
967,163500.0,Meadowlands,thornfield,741.0,13360.0,sqft
968,278000.0,Meadowlands,windwhisper,1407.0,20355.0,sqft
969,166000.0,AetherIsles,wyverncliff,885.0,3523.0,sqft
970,137250.0,Meadowlands,emberfall,664.0,7832.0,sqft
971,174900.0,Meadowlands,dragonspire,896.0,9020.0,sqft
972,85000.0,GnomeBurough,wolfsbane,855.0,2592.0,sqft
973,118000.0,Meadowlands,shadowmere,1107.0,12108.0,sqft
974,178000.0,Meadowlands,nighthaven,1436.0,12090.0,sqft
975,228500.0,Meadowlands,brightforge,1401.0,23920.0,sqft
976,75000.0,ArcaneMarket,mystvale,439.0,10200.0,sqft
977,170000.0,Meadowlands,verdantia,943.0,3876.0,sqft
978,126000.0,GnomeBurough,mystvale,1273.0,6000.0,sqft
979,39300.0,Meadowlands,stormwatch,256.0,464.515,sqft
980,198500.0,Meadowlands,shadowmere,1478.0,7301.0,sqft
981,98000.0,GnomeBurough,wolfsbane,839.0,1477.0,sqft
982,102000.0,GnomeBurough,stormwatch,758.0,6180.0,sqft
983,184000.0,Meadowlands,dragonspire,1137.0,694.171216,sqft
984,136500.0,Meadowlands,dragonspire,904.0,8856.0,sqft
985,82375.0,GnomeBurough,mystvale,1033.0,10320.0,sqft
986,96000.0,Meadowlands,shadowmere,1047.0,7550.0,sqft
987,113500.0,GnomeBurough,starfall,839.0,2205.0,sqft
989,239000.0,Meadowlands,ravenstone,1208.0,10991.0,sqft
990,112000.0,Meadowlands,emberfall,1089.0,25339.0,sqft
991,157500.0,Meadowlands,emberfall,843.0,13014.0,sqft
992,252000.0,Meadowlands,glimmerwood,1834.0,10790.0,sqft
993,308030.0,Meadowlands,shadowmere,1159.0,17485.0,sqft
994,224500.0,Meadowlands,brightforge,1107.0,9069.0,sqft
995,109000.0,Meadowlands,stormwatch,627.0,11672.0,sqft
996,139000.0,GnomeBurough,mystvale,1259.0,9060.0,sqft
997,149500.0,Meadowlands,dragonspire,759.0,9240.0,sqft
998,149900.0,Meadowlands,emberfall,795.0,8014.0,sqft
999,199500.0,Meadowlands,thornfield,1237.0,12320.0,sqft
1000,141000.0,Meadowlands,duskwood,664.0,19138.0,sqft
1002,219500.0,Meadowlands,thornfield,1338.0,13125.0,sqft
1003,252000.0,Meadowlands,silverglen,1244.0,16163.0,sqft
1004,148000.0,Meadowlands,emberfall,875.0,15312.0,sqft
1005,160000.0,Meadowlands,thornfield,1006.0,9600.0,sqft
1006,50138.0,ArcaneMarket,mystvale,732.0,8712.0,sqft
1007,301500.0,Meadowlands,glimmerwood,1528.0,14303.0,sqft
1008,334000.0,Meadowlands,glimmerwood,2173.0,11025.0,sqft
1009,220000.0,Meadowlands,ravenstone,996.0,6853.0,sqft
1010,176000.0,Meadowlands,dragonspire,1022.0,12285.0,sqft
1011,80400.0,GnomeBurough,petalbridge,1418.0,4800.0,sqft
1012,139900.0,GnomeBurough,petalbridge,1098.0,6451.0,sqft
1013,184000.0,Meadowlands,duskwood,1146.0,15384.0,sqft
1014,114900.0,CitadelQuarter,stormhold,1292.0,6048.0,sqft
1015,134500.0,Meadowlands,dragonspire,768.0,10205.0,sqft
1016,85000.0,GnomeBurough,mystvale,583.0,10320.0,sqft
1017,228950.0,Meadowlands,ravenstone,1373.0,164660.0,sqft
1018,153500.0,Meadowlands,crystalhollow,775.0,9129.0,sqft
1019,184000.0,GnomeBurough,petalbridge,1919.0,10800.0,sqft
1020,187000.0,Meadowlands,dragonspire,1423.0,9760.0,sqft
1021,220000.0,Meadowlands,sunspire,1233.0,8814.0,sqft
1023,161000.0,Meadowlands,nighthaven,931.0,13068.0,sqft
1024,209000.0,Meadowlands,crystalhollow,1146.0,9116.0,sqft
1025,200000.0,GnomeBurough,petalbridge,1741.0,7755.0,sqft
1026,385000.0,Meadowlands,silverglen,1603.0,14803.0,sqft
1027,164500.0,AetherIsles,wyverncliff,941.0,3951.0,sqft
1028,167240.0,Meadowlands,dreamweaver,959.0,3010.0,sqft
1029,193000.0,Meadowlands,sunspire,1096.0,8685.0,sqft
1030,492000.0,Meadowlands,silverglen,2043.0,13641.0,sqft
1031,187687.0,Meadowlands,dreamweaver,958.0,3710.0,sqft
1032,158000.0,Meadowlands,nighthaven,917.0,11050.0,sqft
1033,252000.0,Meadowlands,wyverncliff,1510.0,12447.0,sqft
1034,129000.0,GnomeBurough,petalbridge,1256.0,11851.0,sqft
1035,165000.0,AetherIsles,wyverncliff,1063.0,2651.0,sqft
1037,320000.0,Meadowlands,silverglen,1730.0,13650.0,sqft
1038,402000.0,Meadowlands,glimmerwood,1883.0,46589.0,sqft
1039,192500.0,Meadowlands,sunspire,1366.0,14006.0,sqft
1040,166000.0,Meadowlands,duskwood,915.0,7250.0,sqft
1041,240050.0,Meadowlands,nighthaven,1854.0,8000.0,sqft
1042,147900.0,Meadowlands,sunspire,843.0,16561.0,sqft
1043,184900.0,Meadowlands,brightforge,923.0,10083.0,sqft
1044,315000.0,Meadowlands,glimmerwood,2023.0,9200.0,sqft
1045,185900.0,Meadowlands,dragonspire,1203.0,8800.0,sqft
1047,165000.0,AetherIsles,wyverncliff,923.0,3180.0,sqft
1048,237000.0,Meadowlands,sunspire,1562.0,9473.0,sqft
1049,126000.0,Meadowlands,dragonspire,1199.0,8668.0,sqft
1050,120000.0,GnomeBurough,petalbridge,909.0,6000.0,sqft
1051,250000.0,Meadowlands,ravenstone,1933.0,11170.0,sqft
1052,270000.0,Meadowlands,mossheart,1149.0,9549.0,sqft
1053,300000.0,AetherIsles,wyverncliff,1259.0,4765.0,sqft
1054,107500.0,Meadowlands,dragonspire,636.0,7200.0,sqft
1055,127000.0,Meadowlands,dragonspire,880.0,7700.0,sqft
1056,156000.0,Meadowlands,duskwood,1099.0,7750.0,sqft
1057,150000.0,Meadowlands,brightforge,1015.0,837.892157,sqft
1058,97500.0,GnomeBurough,petalbridge,1433.0,5852.0,sqft
1059,163000.0,Meadowlands,brightforge,1292.0,8480.0,sqft
1060,170000.0,Meadowlands,crystalhollow,1068.0,10010.0,sqft
1062,122250.0,GnomeBurough,petalbridge,1338.0,7308.0,sqft
1063,138000.0,Meadowlands,sunspire,761.0,8072.0,sqft
1064,98000.0,Meadowlands,shadowmere,664.0,5604.0,sqft
1066,152500.0,Meadowlands,dragonspire,1174.0,11419.0,sqft
1067,137500.0,GnomeBurough,stormwatch,1163.0,6120.0,sqft
1068,160000.0,Meadowlands,duskwood,1303.0,10147.0,sqft
1069,120000.0,Meadowlands,cloudrest,643.0,2280.0,sqft
1070,171000.0,Meadowlands,dragonspire,1319.0,9247.0,sqft
1071,267000.0,Meadowlands,sunspire,1886.0,16226.0,sqft
1072,139000.0,Meadowlands,dragonspire,1029.0,7560.0,sqft
1073,167840.0,Meadowlands,sunspire,1023.0,774.253602,sqft
1074,85000.0,GnomeBurough,mystvale,493.0,7030.0,sqft
1076,274000.0,Meadowlands,sunspire,1497.0,9720.0,sqft
1077,178000.0,Meadowlands,duskwood,1032.0,8174.0,sqft
1078,132000.0,GnomeBurough,petalbridge,1101.0,9600.0,sqft
1079,159900.0,GnomeBurough,petalbridge,1199.0,12900.0,sqft
1081,185000.0,Meadowlands,duskwood,1321.0,10141.0,sqft
1082,99900.0,Meadowlands,petalbridge,609.0,5470.0,sqft
1083,220000.0,Meadowlands,sunspire,1163.0,15750.0,sqft
1084,143000.0,Meadowlands,crystalhollow,1255.0,25000.0,sqft
1085,204900.0,Meadowlands,sunspire,1152.0,8990.0,sqft
1086,130000.0,Meadowlands,crystalhollow,672.0,9858.0,sqft
1087,340000.0,Meadowlands,glimmerwood,1884.0,16545.0,sqft
1088,109900.0,Meadowlands,dragonspire,799.0,7200.0,sqft
1089,180500.0,Meadowlands,dragonspire,1096.0,10175.0,sqft
1090,105000.0,Meadowlands,dragonspire,757.0,7898.0,sqft
1091,191000.0,Meadowlands,sunspire,1301.0,9337.0,sqft
1092,115000.0,Meadowlands,stormhold,1260.0,10480.0,sqft
1093,217000.0,Meadowlands,sunspire,1149.0,9236.0,sqft
1094,124500.0,GnomeBurough,petalbridge,1044.0,3600.0,sqft
1095,180000.0,Meadowlands,ravenstone,966.0,18265.0,sqft
1096,181000.0,Meadowlands,dreamweaver,1156.0,3182.0,sqft
1097,153000.0,Meadowlands,dragonspire,1063.0,8750.0,sqft
1098,195000.0,Meadowlands,windwhisper,1263.0,11500.0,sqft
1099,167000.0,Meadowlands,sunspire,1181.0,9045.0,sqft
1100,320000.0,Meadowlands,duskwood,1893.0,19378.0,sqft
1101,84000.0,Meadowlands,shadowmere,649.0,1068.3845,sqft
1102,214500.0,Meadowlands,stormwatch,1641.0,11888.0,sqft
1103,170440.0,Meadowlands,duskwood,1119.0,10237.0,sqft
1104,141500.0,Meadowlands,dragonspire,687.0,7436.0,sqft
1105,90000.0,Meadowlands,stormwatch,1012.0,8550.0,sqft
1106,138500.0,Meadowlands,dragonspire,809.0,8400.0,sqft
1107,140000.0,Meadowlands,shadowmere,933.0,9170.0,sqft
1108,184500.0,Meadowlands,duskwood,1056.0,13300.0,sqft
1109,157000.0,Meadowlands,dragonspire,963.0,10920.0,sqft
1110,207500.0,Meadowlands,silverglen,1010.0,5063.0,sqft
1111,197600.0,Meadowlands,dragonspire,1893.0,9724.0,sqft
1112,148000.0,Meadowlands,emberfall,888.0,11782.0,sqft
1113,110000.0,GnomeBurough,stormwatch,1018.0,568.56636,sqft
1114,199000.0,Meadowlands,wyverncliff,1156.0,10936.0,sqft
1115,110000.0,Meadowlands,dragonspire,659.0,7340.0,sqft
1116,206580.0,Meadowlands,duskwood,1173.0,10936.0,sqft
1117,199900.0,AetherIsles,wyverncliff,954.0,4274.0,sqft
1118,81300.0,GnomeBurough,stormwatch,621.0,6120.0,sqft
1119,174000.0,Meadowlands,nighthaven,987.0,10960.0,sqft
1120,233230.0,Meadowlands,sunspire,1476.0,15611.0,sqft
1121,143000.0,Meadowlands,dragonspire,1206.0,9600.0,sqft
1122,93500.0,GnomeBurough,petalbridge,959.0,5976.0,sqft
1123,130000.0,Meadowlands,crystalhollow,672.0,6953.0,sqft
1124,135000.0,Meadowlands,crystalhollow,906.0,11000.0,sqft
1125,155835.0,Meadowlands,sunspire,1119.0,11103.0,sqft
1126,157500.0,Meadowlands,dragonspire,1136.0,17600.0,sqft
1127,110000.0,Meadowlands,dragonspire,1366.0,11475.0,sqft
1128,89500.0,GnomeBurough,starfall,759.0,1680.0,sqft
1129,213500.0,Meadowlands,riverbend,1029.0,4920.0,sqft
1130,321000.0,Meadowlands,glimmerwood,1918.0,10236.0,sqft
1131,149500.0,GnomeBurough,petalbridge,1509.0,8094.0,sqft
1132,147000.0,Meadowlands,emberfall,811.0,12712.0,sqft
1133,188500.0,Meadowlands,duskwood,1101.0,7795.0,sqft
1134,72000.0,GnomeBurough,mystvale,629.0,9000.0,sqft
1135,177594.0,Meadowlands,duskwood,1119.0,7713.0,sqft
1136,165000.0,Meadowlands,dragonspire,1520.0,9500.0,sqft
1137,200000.0,AetherIsles,wyverncliff,1303.0,8314.0,sqft
1138,159000.0,Meadowlands,brightforge,936.0,9605.0,sqft
1140,148000.0,Meadowlands,petalbridge,1179.0,10800.0,sqft
1141,133000.0,CitadelQuarter,dragonspire,589.0,4058.0,sqft
1142,217000.0,Meadowlands,thornfield,1737.0,21000.0,sqft
1143,169990.0,Meadowlands,duskwood,1012.0,10237.0,sqft
1144,112500.0,Meadowlands,petalbridge,710.0,15783.0,sqft
1145,141500.0,Meadowlands,dragonspire,1028.0,891.8688,sqft
1146,457347.0,Meadowlands,riverbend,2152.0,16023.0,sqft
1147,147000.0,Meadowlands,crystalhollow,861.0,8402.0,sqft
1148,119000.0,GnomeBurough,stormwatch,695.0,6000.0,sqft
1150,169500.0,GnomeBurough,mystvale,1398.0,7758.0,sqft
1151,127000.0,Meadowlands,stormhold,1300.0,5000.0,sqft
1152,225000.0,Meadowlands,duskwood,1525.0,10762.0,sqft
1153,207500.0,AetherIsles,wyverncliff,1329.0,8791.0,sqft
1154,139000.0,GnomeBurough,petalbridge,1270.0,10800.0,sqft
1155,179900.0,GnomeBurough,petalbridge,1495.0,9928.0,sqft
1156,165000.0,Meadowlands,windwhisper,1593.0,15584.0,sqft
1158,98600.0,Meadowlands,dragonspire,949.0,8500.0,sqft
1159,112000.0,Meadowlands,petalbridge,1007.0,7000.0,sqft
1160,200141.0,Meadowlands,sunspire,1012.0,11175.0,sqft
1161,214000.0,Meadowlands,silverglen,1180.0,10171.0,sqft
1162,207500.0,AetherIsles,wyverncliff,1192.0,5330.0,sqft
1163,270000.0,AetherIsles,wyverncliff,1506.0,9000.0,sqft
1164,256000.0,Meadowlands,windwhisper,1279.0,53227.0,sqft
1165,316600.0,Meadowlands,brightforge,1639.0,12327.0,sqft
1166,189500.0,Meadowlands,duskwood,1253.0,7984.0,sqft
1167,213000.0,Meadowlands,duskwood,1527.0,8396.0,sqft
1168,172000.0,Meadowlands,dragonspire,958.0,12700.0,sqft
1169,168500.0,AetherIsles,wyverncliff,1163.0,2117.0,sqft
1170,197000.0,AetherIsles,wyverncliff,1212.0,8125.0,sqft
1171,164900.0,GnomeBurough,stormwatch,1286.0,6000.0,sqft
1172,125000.0,Meadowlands,petalbridge,829.0,10230.0,sqft
1173,264500.0,AetherIsles,wyverncliff,1412.0,8125.0,sqft
1174,110000.0,Meadowlands,thornfield,1056.0,9260.0,sqft
1175,92900.0,Meadowlands,dragonspire,799.0,8544.0,sqft
1176,270000.0,Meadowlands,riverbend,2066.0,13108.0,sqft
1177,169000.0,Meadowlands,dragonspire,1382.0,11765.0,sqft
1178,135000.0,Meadowlands,nighthaven,1273.0,9246.0,sqft
1179,146000.0,AetherIsles,wyverncliff,1070.0,3180.0,sqft
1180,158500.0,Meadowlands,dragonspire,964.0,9600.0,sqft
1181,120000.0,Meadowlands,emberfall,825.0,9981.0,sqft
1182,234000.0,Meadowlands,thornfield,1599.0,10918.0,sqft
1183,283463.0,Meadowlands,ravenstone,1366.0,15306.0,sqft
1184,156500.0,Meadowlands,dragonspire,1059.0,8000.0,sqft
1185,170000.0,Meadowlands,thornfield,1292.0,17871.0,sqft
1187,342000.0,Meadowlands,silverglen,2273.0,13069.0,sqft
1188,174500.0,Meadowlands,thornfield,1203.0,12000.0,sqft
1189,132000.0,GnomeBurough,stormwatch,1016.0,6240.0,sqft
1190,134432.0,Meadowlands,windwhisper,1221.0,17120.0,sqft
1191,137000.0,Meadowlands,dragonspire,775.0,11425.0,sqft
1192,336000.0,Meadowlands,glimmerwood,2009.0,12203.0,sqft
1193,424870.0,Meadowlands,sunspire,2175.0,9965.0,sqft
1194,134000.0,Meadowlands,emberfall,931.0,8250.0,sqft
1195,175000.0,Meadowlands,duskwood,1112.0,21872.0,sqft
1196,355000.0,Meadowlands,riverbend,1923.0,13543.0,sqft
1197,204000.0,Meadowlands,ravenstone,1720.0,9839.0,sqft
1198,255500.0,Meadowlands,silverglen,1320.0,11146.0,sqft
1199,112500.0,GnomeBurough,petalbridge,713.0,6000.0,sqft
1200,138000.0,Meadowlands,petalbridge,1187.0,14190.0,sqft
1201,189000.0,Meadowlands,brightforge,1274.0,14565.0,sqft
1202,161900.0,Meadowlands,stormhold,1476.0,7804.0,sqft
1203,205000.0,Meadowlands,nighthaven,1238.0,10603.0,sqft
1204,125600.0,Meadowlands,shadowmere,829.0,5190.0,sqft
1205,120000.0,GnomeBurough,petalbridge,789.0,5400.0,sqft
1206,170000.0,Meadowlands,nighthaven,1476.0,10192.0,sqft
1207,122000.0,GnomeBurough,petalbridge,1018.0,3068.0,sqft
1208,171000.0,Meadowlands,crystalhollow,1506.0,11070.0,sqft
1209,162900.0,GnomeBurough,stormwatch,1209.0,6240.0,sqft
1210,251000.0,Meadowlands,riverbend,1270.0,5330.0,sqft
1211,119900.0,CitadelQuarter,brightforge,742.0,7800.0,sqft
1212,143000.0,Meadowlands,crystalhollow,1047.0,14115.0,sqft
1214,181500.0,Meadowlands,mossheart,970.0,9600.0,sqft
1215,135000.0,Meadowlands,dragonspire,806.0,10152.0,sqft
1216,212900.0,Meadowlands,sunspire,1193.0,10084.0,sqft
1218,202500.0,Meadowlands,silverglen,1052.0,6955.0,sqft
1220,210250.0,Meadowlands,dreamweaver,1049.0,3087.0,sqft
1221,214900.0,Meadowlands,ravenstone,1456.0,11316.0,sqft
1222,208500.0,Meadowlands,sunspire,1315.0,8450.0,sqft
1223,139000.0,Meadowlands,crystalhollow,1403.0,9400.0,sqft
1224,129500.0,Meadowlands,emberfall,799.0,11200.0,sqft
1225,282000.0,Meadowlands,ravenstone,1478.0,11305.0,sqft
1226,155000.0,Meadowlands,thornfield,979.0,14680.0,sqft
1227,311500.0,Meadowlands,thornfield,1503.0,15660.0,sqft
1228,176000.0,Meadowlands,dragonspire,1063.0,19296.0,sqft
1230,387000.0,Meadowlands,riverbend,1449.0,15401.0,sqft
1231,105500.0,Meadowlands,dragonspire,639.0,7227.0,sqft
1232,179900.0,Meadowlands,brightforge,1109.0,10357.0,sqft
1233,142000.0,Meadowlands,dragonspire,887.0,11556.0,sqft
1234,132000.0,Meadowlands,crystalhollow,746.0,10441.0,sqft
1235,109500.0,Meadowlands,dragonspire,799.0,7200.0,sqft
1236,131000.0,Meadowlands,sunspire,687.0,11800.0,sqft
1237,140000.0,Meadowlands,crystalhollow,1046.0,13384.0,sqft
1238,171000.0,Meadowlands,crystalhollow,859.0,9880.0,sqft
1239,139000.0,Meadowlands,crystalhollow,627.0,11625.0,sqft
1240,128200.0,Meadowlands,sunspire,687.0,10650.0,sqft
1241,119000.0,GnomeBurough,petalbridge,1138.0,5400.0,sqft
1242,156000.0,Meadowlands,dragonspire,789.0,7930.0,sqft
1243,139000.0,GnomeBurough,petalbridge,1204.0,6000.0,sqft
1244,166000.0,Meadowlands,dragonspire,1065.0,8520.0,sqft
1245,147000.0,Meadowlands,wyverncliff,1380.0,9986.0,sqft
1246,214000.0,Meadowlands,sunspire,1221.0,10264.0,sqft
1247,272500.0,Meadowlands,sunspire,1413.0,11422.0,sqft
1248,104900.0,Meadowlands,shadowmere,939.0,9738.0,sqft
1250,179500.0,Meadowlands,stormhold,1686.0,8400.0,sqft
1251,240000.0,Meadowlands,sunspire,1607.0,10000.0,sqft
1252,122900.0,Meadowlands,dragonspire,710.0,8064.0,sqft
1253,120000.0,Meadowlands,brightforge,936.0,10762.0,sqft
1254,192000.0,Meadowlands,mossheart,1099.0,19508.0,sqft
1255,109000.0,Meadowlands,petalbridge,795.0,10134.0,sqft
1256,184000.0,Meadowlands,brightforge,1296.0,7800.0,sqft
1257,290000.0,Meadowlands,glimmerwood,1938.0,9950.0,sqft
1258,319900.0,Meadowlands,riverbend,1239.0,8035.0,sqft
1259,180000.0,Meadowlands,brightforge,998.0,11200.0,sqft
1260,184900.0,Meadowlands,brightforge,1219.0,7632.0,sqft
1261,126000.0,Meadowlands,shadowmere,872.0,8160.0,sqft
1262,139500.0,Meadowlands,sunspire,786.0,14217.0,sqft
1263,334000.0,Meadowlands,riverbend,1315.0,754.186554,sqft
1264,225000.0,Meadowlands,brightforge,1162.0,11454.0,sqft
1265,116000.0,GnomeBurough,starfall,792.0,1890.0,sqft
1266,128000.0,Meadowlands,stormhold,1266.0,6858.0,sqft
1267,133000.0,Meadowlands,sunspire,590.0,8445.0,sqft
1268,112000.0,Meadowlands,stormhold,990.0,6191.0,sqft
1269,144000.0,Meadowlands,emberfall,701.0,12968.0,sqft
1270,198000.0,Meadowlands,sunspire,1027.0,8772.0,sqft
1271,233000.0,Meadowlands,brightforge,1603.0,10142.0,sqft
1272,210000.0,Meadowlands,thornfield,1385.0,14210.0,sqft
1273,95000.0,Meadowlands,stormhold,706.0,6001.0,sqft
1274,180000.0,Meadowlands,riverbend,984.0,5070.0,sqft
1275,82500.0,Meadowlands,stormwatch,544.0,5330.0,sqft
1276,176500.0,AetherIsles,wyverncliff,1154.0,2280.0,sqft
1277,140000.0,Meadowlands,emberfall,1231.0,13825.0,sqft
1278,146000.0,AetherIsles,wyverncliff,1070.0,3604.0,sqft
1279,173000.0,Meadowlands,brightforge,1261.0,8366.0,sqft
1280,163000.0,Meadowlands,dragonspire,799.0,11500.0,sqft
1281,157500.0,Meadowlands,dragonspire,1107.0,9350.0,sqft
1282,240000.0,Meadowlands,duskwood,1284.0,14859.0,sqft
1283,55000.0,GnomeBurough,mystvale,839.0,5600.0,sqft
1284,245000.0,Meadowlands,crystalhollow,1083.0,12864.0,sqft
1285,181000.0,Meadowlands,sunspire,1227.0,9316.0,sqft
1286,151000.0,AetherIsles,wyverncliff,923.0,3182.0,sqft
1287,318000.0,Meadowlands,riverbend,1318.0,8147.0,sqft
1288,198444.0,Meadowlands,duskwood,1343.0,9729.0,sqft
1289,148500.0,Meadowlands,cloudrest,811.0,2529.0,sqft
1290,153500.0,Meadowlands,thornfield,943.0,13108.0,sqft
1291,68500.0,GnomeBurough,stormwatch,399.0,6324.0,sqft
1292,113000.0,Meadowlands,dragonspire,609.0,8480.0,sqft
1293,108480.0,Meadowlands,petalbridge,825.0,5400.0,sqft
1294,250000.0,AetherIsles,wyverncliff,1506.0,10625.0,sqft
1295,129500.0,Meadowlands,crystalhollow,649.0,7599.0,sqft
1296,135000.0,Meadowlands,dragonspire,916.0,10800.0,sqft
1297,165000.0,Meadowlands,thornfield,1155.0,10592.0,sqft
1298,113722.0,Meadowlands,brightforge,1163.0,7007.0,sqft
1299,119916.0,Meadowlands,emberfall,664.0,6360.0,sqft
1300,154000.0,Meadowlands,silverglen,1250.0,2448.0,sqft
1301,106500.0,GnomeBurough,wolfsbane,763.0,1533.0,sqft
1302,170000.0,Meadowlands,nighthaven,1284.0,13355.0,sqft
1303,465000.0,Meadowlands,silverglen,1596.0,13891.0,sqft
1305,82500.0,Meadowlands,shadowmere,886.0,6845.0,sqft
1306,222500.0,Meadowlands,sunspire,1562.0,11404.0,sqft
1307,370000.0,Meadowlands,silverglen,2069.0,16451.0,sqft
1308,143500.0,Meadowlands,sunspire,975.0,9286.0,sqft
1309,360000.0,Meadowlands,silverglen,1335.0,11578.0,sqft
1310,125000.0,GnomeBurough,starfall,1049.0,2368.0,sqft
1311,124000.0,Meadowlands,dragonspire,1218.0,8944.0,sqft
1312,123000.0,GnomeBurough,stormwatch,873.0,6240.0,sqft
